Year,DOY,Month,Day,Input_AirTemp_max_C,Input_AirTemp_min_C,Input_PPT_mm,Sim_SWE_mm,Sim_Hoh_MJm.2,Sim_Hgt_MJm.2,Sim_Infiltration_mm,Sim_DiffuseRecharge_mm,Sim_ET_mm,Sim_T_mm,Sim_E_mm,Sim_E_Snowloss_mm,Sim_E_Baresoil_mm,Sim_E_InterceptedCanopy_mm,Sim_E_SurfaceWater_mm,Sim_SurfaceTemp_C_min,Sim_SurfaceTemp_C_avg,Sim_SurfaceTemp_C_max,Sim_SoilTemp_C_min_005_cm,Sim_SoilTemp_C_min_010_cm,Sim_SoilTemp_C_min_015_cm,Sim_SoilTemp_C_min_020_cm,Sim_SoilTemp_C_min_025_cm,Sim_SoilTemp_C_min_030_cm,Sim_SoilTemp_C_min_040_cm,Sim_SoilTemp_C_min_050_cm,Sim_SoilTemp_C_min_060_cm,Sim_SoilTemp_C_avg_005_cm,Sim_SoilTemp_C_avg_010_cm,Sim_SoilTemp_C_avg_015_cm,Sim_SoilTemp_C_avg_020_cm,Sim_SoilTemp_C_avg_025_cm,Sim_SoilTemp_C_avg_030_cm,Sim_SoilTemp_C_avg_040_cm,Sim_SoilTemp_C_avg_050_cm,Sim_SoilTemp_C_avg_060_cm,Sim_SoilTemp_C_max_005_cm,Sim_SoilTemp_C_max_010_cm,Sim_SoilTemp_C_max_015_cm,Sim_SoilTemp_C_max_020_cm,Sim_SoilTemp_C_max_025_cm,Sim_SoilTemp_C_max_030_cm,Sim_SoilTemp_C_max_040_cm,Sim_SoilTemp_C_max_050_cm,Sim_SoilTemp_C_max_060_cm,Sim_VWC_000to005_cm,Sim_VWC_005to010_cm,Sim_VWC_010to015_cm,Sim_VWC_015to020_cm,Sim_VWC_020to025_cm,Sim_VWC_025to030_cm,Sim_VWC_030to040_cm,Sim_VWC_040to050_cm,Sim_VWC_050to060_cm,Sim_SWP_MPa_000to005_cm,Sim_SWP_MPa_005to010_cm,Sim_SWP_MPa_010to015_cm,Sim_SWP_MPa_015to020_cm,Sim_SWP_MPa_020to025_cm,Sim_SWP_MPa_025to030_cm,Sim_SWP_MPa_030to040_cm,Sim_SWP_MPa_040to050_cm,Sim_SWP_MPa_050to060_cm,Date,Obs_VWC_5cm,Obs_VWC_10cm,Obs_VWC_30cm,P
2008,287,10,13,15.06,1.71,0,0,26.36957924,14.07739065,0,0.016720821,0.900428672,0.559056059,0.341372613,0,0.341372613,0,0,3.404879609,6.479578212,13.99436191,3.671426997,6.158016932,8.644606867,9.271917928,9.899228988,10.52654005,10.97690897,11.34550071,11.42058968,7.382666448,8.285754684,9.18884292,9.654451491,10.12006006,10.58566863,11.00087227,11.34774225,11.42127758,11.0939059,10.41349244,9.733078973,10.03698505,10.34089114,10.64479722,11.02483557,11.34998378,11.42196548,0.113004704,0.091080212,0.142574645,0.144381891,0.137828034,0.136458051,0.129883114,0.12872788,0.127866835,-1.214296974,-0.899479987,-0.71623873,-0.672194336,-0.847494624,-0.890065563,-1.129421492,-1.178307821,-1.216246178,10/13/2008,NA,NA,NA,0
2008,288,10,14,5.73,0.67,18.9,0,26.15353579,14.0596171,17.9403283,0.017694185,1.366931109,0.465933237,0.900997871,0,0.291652867,0.586300669,0.023044336,2.361192364,1.298675151,4.895441825,1.992564168,3.953577915,5.914591662,6.890940522,7.867289382,8.843638242,9.821926802,10.66398896,10.96985928,2.883758833,4.468842514,6.053926196,6.988946629,7.923967062,8.858987495,9.828149137,10.66457177,10.97003837,3.774953498,4.984107114,6.19326073,7.086952736,7.980644742,8.874336748,9.834371471,10.66515458,10.97021747,0.204344439,0.152342352,0.234400325,0.218721352,0.14380011,0.140421671,0.132512106,0.131146708,0.13011814,-0.045852304,-0.050199173,-0.042433262,-0.063821811,-0.68604489,-0.772821733,-1.026211032,-1.078468864,-1.119749201,10/14/2008,NA,NA,NA,18.91714
2008,289,10,15,11.38,2.26,0.9,0,25.93791751,13.77294105,0.395108958,0.018652665,1.678251175,0.502574082,1.175677093,0,0.320459352,0.481846706,0.373371035,3.947528395,4.922746228,10.42076178,3.239067571,4.792005608,6.344943644,7.026684314,7.708424983,8.390165653,9.276513637,10.06996444,10.51395274,5.514847595,6.106948961,6.699050328,7.275760467,7.852470606,8.429180745,9.292333481,10.07144792,10.51440917,7.790627618,7.421892315,7.053157013,7.524836621,7.996516229,8.468195838,9.308153326,10.0729314,10.5148656,0.199759905,0.14298317,0.225036825,0.212150808,0.148050611,0.143643281,0.13488656,0.133384324,0.132243123,-0.052387259,-0.073234894,-0.053879557,-0.07663852,-0.591511146,-0.689831063,-0.941777595,-0.994275466,-1.036283571,10/15/2008,NA,NA,NA,0.87986
2008,290,10,16,13.53,3.83,0,0,25.72280897,13.48882904,0,0.019573898,0.851166013,0.518037955,0.333128059,0,0.333128059,0,0,5.516149325,6.784278528,12.53014945,4.558621212,5.839963958,7.121306704,7.572673963,8.024041221,8.47540848,9.144737779,9.763769073,10.2054019,7.02367304,7.263067553,7.502462066,7.840775212,8.179088359,8.517401505,9.161768699,9.765367765,10.20589433,9.488724869,8.686171148,7.883617428,8.108876462,8.334135496,8.55939453,9.178799619,9.766966458,10.20638675,0.187899803,0.134637177,0.21622842,0.205818252,0.151142238,0.146269478,0.136998971,0.135415948,0.134206305,-0.075489195,-0.105198284,-0.068355996,-0.091987476,-0.53160129,-0.629294687,-0.872985979,-0.924001779,-0.965166916,10/16/2008,NA,NA,NA,0
2008,291,10,17,17.83,7.26,0,0,25.50829584,13.13661756,0,0.020434299,0.927113086,0.562415676,0.364697411,0,0.364697411,0,0,8.944773435,10.65080729,16.74011394,7.506944592,8.260752141,9.014559689,9.090298562,9.166037434,9.241776307,9.508885337,9.782790903,10.11012254,10.2456519,9.840496497,9.435341098,9.386268588,9.337196079,9.288123569,9.527685647,9.784557281,10.11066714,12.9843592,11.42024085,9.856122508,9.682238615,9.508354723,9.334470831,9.546485957,9.78632366,10.11121174,0.176073783,0.127168439,0.207736551,0.199553042,0.1533384,0.148362315,0.138835748,0.13721662,0.135974801,-0.111650408,-0.147948948,-0.086985596,-0.11079764,-0.493020862,-0.585153833,-0.817591829,-0.866214335,-0.90563129,10/17/2008,NA,NA,NA,0
2008,292,10,18,17.36,8.9,0,0,25.29446481,12.89800786,0,0.021220876,0.924686386,0.559090075,0.365596311,0,0.365596311,0,0,10.58340072,11.23733253,16.29179782,8.904773673,9.426413366,9.94805306,9.913518818,9.878984575,9.844450333,9.894492265,9.968573531,10.1578828,10.90962074,10.58190896,10.25419718,10.12885068,10.00350419,9.878157691,9.908167501,9.969859388,10.15827959,12.91446782,11.73740456,10.56034129,10.34418255,10.1280238,9.911865049,9.921842736,9.971145245,10.15867638,0.16505161,0.120783365,0.199774554,0.193501913,0.154817512,0.149977764,0.140405466,0.13878534,0.137540197,-0.164026463,-0.20005412,-0.110061746,-0.133218896,-0.468737197,-0.553363126,-0.773265553,-0.819060131,-0.856252116,10/18/2008,NA,NA,NA,0
2008,293,10,19,18.18,9.41,0,0,25.08140351,12.65916459,0,0.021919522,0.924200662,0.556962094,0.367238568,0,0.367238568,0,0,11.09203119,11.90385423,17.10225017,9.454125869,10.009507,10.56488813,10.48418605,10.40348398,10.3227819,10.24197978,10.18911379,10.26792547,11.56431203,11.22476983,10.88522763,10.70949645,10.53376527,10.35803409,10.25628369,10.19045965,10.26834108,13.67449819,12.44003266,11.20556712,10.93480684,10.66404656,10.39328628,10.27058759,10.19180551,10.26875669,0.154698803,0.115467235,0.192345752,0.187681562,0.155680301,0.151140925,0.14170771,0.140116296,0.138891864,-0.23864211,-0.258733143,-0.138057946,-0.159655704,-0.455167117,-0.531625294,-0.738465,-0.781231554,-0.815960591,10/19/2008,NA,NA,NA,0
2008,294,10,20,16.88,7.46,33.5,0,24.8692005,12.50182231,32.54401948,0.024169856,1.791923606,0.522177452,1.269746154,0,0.347602034,0.582609488,0.339534631,9.140664842,10.2803724,15.84095548,7.960595581,8.990964082,10.02133258,10.11460557,10.20787856,10.30115156,10.30467789,10.30974213,10.34403916,10.31720862,10.35404483,10.39088105,10.37495456,10.35902806,10.34310157,10.32180603,10.3114004,10.34455439,12.67382165,11.71712558,10.76042952,10.63530354,10.51017756,10.38505158,10.33893417,10.31305867,10.34506963,0.204313895,0.1599532,0.241877387,0.242079761,0.242247729,0.24238779,0.241508625,0.164765974,0.143019381,-0.045892337,-0.03782148,-0.035435356,-0.035267384,-0.035128748,-0.035013682,-0.035744096,-0.335279845,-0.705118253,10/20/2008,NA,NA,NA,33.54496
2008,295,10,21,16.97,7.07,0.2,0,24.65794516,12.29557934,0.024223178,0.026247452,1.060310695,0.508962299,0.551348395,0,0.341735169,0.139925076,0.06968815,8.749301671,10.13188703,15.93791675,7.642690596,8.747801699,9.852912802,9.985615826,10.11831885,10.25102187,10.29828063,10.33750207,10.36924278,10.17059837,10.2093097,10.24802104,10.26396163,10.27990222,10.29584281,10.31657968,10.3392733,10.36979394,12.69850614,11.6708177,10.64312927,10.54230743,10.44148559,10.34066375,10.33487873,10.34104453,10.3703451,0.194183929,0.156236382,0.239165652,0.239686061,0.240022209,0.24029588,0.238811502,0.167032833,0.146557252,-0.061978032,-0.0433125,-0.037788883,-0.03732196,-0.037024299,-0.036784212,-0.038110932,-0.310972725,-0.623017966,10/21/2008,NA,NA,NA,0.21996
2008,296,10,22,11.61,-2.02,0,0,24.44772767,12.3040336,0,0.02819173,0.680108169,0.405491467,0.274616702,0,0.274616702,0,0,-0.342058321,2.908398134,10.70818276,0.325856307,3.268435019,6.211013731,7.053066406,7.895119082,8.737171757,9.392938529,9.948729836,10.14241046,4.211103379,5.513808624,6.816513868,7.479615506,8.142717143,8.80581878,9.42096351,9.951442,10.14325553,8.096350451,7.759182228,7.422014005,7.906164605,8.390315204,8.874465804,9.448988491,9.954154164,10.1441006,0.185781921,0.152877864,0.236747476,0.237603082,0.238093862,0.238482474,0.23650973,0.169149084,0.149661491,-0.080819543,-0.049174168,-0.040059622,-0.039236683,-0.038774402,-0.0384133,-0.040292204,-0.289977306,-0.559437709,10/22/2008,NA,NA,NA,0
2008,297,10,23,10.41,-2.59,0,0,24.2386389,12.11862683,0,0.030021041,0.649352515,0.385813069,0.263539447,0,0.263539447,0,0,-0.913415133,2.024905703,9.545395775,-0.530964618,2.142570515,4.816105649,5.733727795,6.651349942,7.568972088,8.505778911,9.32796564,9.727323766,3.145778814,4.266651925,5.387525035,6.136256147,6.884987258,7.63371837,8.53221009,9.330523152,9.728121579,6.822522245,6.390733334,5.958944422,6.538784498,7.118624575,7.698464651,8.558641269,9.333080663,9.728919392,0.178125519,0.149682681,0.234396106,0.235603515,0.236249282,0.236746544,0.234391555,0.17110599,0.152420541,-0.104140177,-0.055704033,-0.042437688,-0.041194722,-0.04054898,-0.040060531,-0.042442462,-0.271909929,-0.508766367,10/23/2008,NA,NA,NA,0
2008,298,10,24,15.25,3.88,0,0,24.03077036,11.75269979,0,0.031741956,0.752424865,0.445499024,0.306925842,0,0.306925842,0,0,5.555231235,7.681409739,14.28407369,4.526306861,5.735625208,6.944943556,7.287159091,7.629374626,7.971590161,8.528122117,9.049546753,9.460192063,7.594387264,7.507364788,7.420342313,7.622036021,7.82372973,8.025423438,8.550097096,9.051672674,9.46085593,10.66246767,9.279104368,7.89574107,7.956912952,8.018084833,8.079256715,8.572072075,9.053798596,9.461519798,0.169992687,0.146439376,0.231884934,0.233456387,0.234267478,0.234877634,0.232249092,0.17288232,0.154887581,-0.137761735,-0.063465183,-0.04517944,-0.043438282,-0.042572904,-0.041936326,-0.044768193,-0.25655228,-0.467619116,10/24/2008,NA,NA,NA,0
2008,299,10,25,18.28,5.99,0,0,23.82421415,11.47159571,0,0.033366374,0.793223729,0.468023359,0.32520037,0,0.32520037,0,0,7.663880782,10.25291024,17.253332,6.481125879,7.504067124,8.52700837,8.597551647,8.668094924,8.738638202,8.934715193,9.141821569,9.425501465,9.851138467,9.449366691,9.047594916,8.964246964,8.880899013,8.797551061,8.958762293,9.144147475,9.426228457,13.22115105,11.39466626,9.568181463,9.330942282,9.093703101,8.856463921,8.982809394,9.146473381,9.426955449,0.161890524,0.143282074,0.229325993,0.231254321,0.23223327,0.232955922,0.230136688,0.174492179,0.15711242,-0.183689181,-0.072321644,-0.048208083,-0.045902968,-0.044785962,-0.04398341,-0.047221607,-0.243436418,-0.433563464,10/25/2008,NA,NA,NA,0
2008,300,10,26,17.99,1.87,0,0,23.61906284,11.3399374,0,0.034910025,0.732335925,0.430600212,0.301735713,0,0.301735713,0,0,3.542533509,8.049407212,16.976673,3.484650761,5.636964057,7.789277354,8.10356284,8.417848326,8.732133812,8.980756558,9.213488236,9.427970414,8.205065607,8.360724001,8.516382396,8.615710863,8.715039331,8.814367798,9.014321089,9.216734068,9.428985796,12.92548045,11.08448394,9.243487437,9.127858886,9.012230336,8.896601785,9.047885621,9.219979899,9.430001177,0.154604864,0.140398514,0.226903065,0.22916629,0.230306266,0.231134148,0.228174208,0.175968184,0.159140915,-0.239467942,-0.08173219,-0.051314702,-0.048405462,-0.047018484,-0.046042505,-0.049654586,-0.232042972,-0.404822801,10/26/2008,NA,NA,NA,0
2008,301,10,27,12.49,-2.66,0,0,23.41540943,11.2812344,0,0.036386826,0.620195586,0.363401462,0.256794124,0,0.256794124,0,0,-0.988810584,3.035900649,11.61240674,-0.369741282,2.52522545,5.420192181,6.179794988,6.939397796,7.699000603,8.358720012,8.939359438,9.24605652,4.057400864,5.078901079,6.100401293,6.658897017,7.217392742,7.775888466,8.390101012,8.942393611,9.247006424,8.484543009,7.632576708,6.780610406,7.137999047,7.495387688,7.852776329,8.421482011,8.945427785,9.247956329,0.148469953,0.137877095,0.22471043,0.22728101,0.22857154,0.229494871,0.22642277,0.177339537,0.161009298,-0.300649676,-0.091163171,-0.054344384,-0.050813949,-0.049149507,-0.048000465,-0.051959987,-0.221970511,-0.380150507,10/27/2008,NA,NA,NA,0
2008,302,10,28,16.02,6.56,0,0,23.21334725,10.90875373,0,0.037774713,0.73308441,0.428059159,0.305025252,0,0.305025252,0,0,8.229848502,9.412390553,15.07372678,6.651824343,7.313197274,7.974570205,8.085389871,8.196209537,8.307029203,8.584515062,8.859494927,9.147390545,9.055898115,8.699405677,8.342913239,8.344822084,8.346730929,8.348639774,8.601497059,8.861136547,9.147904841,11.45997189,10.08561408,8.711256272,8.604254296,8.49725232,8.390250344,8.618479056,8.862778166,9.148419136,0.141607024,0.135360175,0.222367725,0.225217234,0.226658943,0.227681256,0.224565319,0.178548708,0.162705259,-0.389513115,-0.101862509,-0.057830589,-0.05362475,-0.051641427,-0.05029029,-0.054552639,-0.213479719,-0.359145422,10/28/2008,NA,NA,NA,0
2008,303,10,29,17.52,8.57,0,0,23.01296987,10.66507131,0,0.039084692,0.755859296,0.439854532,0.316004764,0,0.316004764,0,0,10.23851077,11.16887692,16.54875357,8.462083435,8.910411347,9.358739258,9.263230424,9.167721589,9.072212755,9.055112931,9.069023432,9.228055709,10.67836859,10.18786025,9.697351911,9.501714937,9.306077963,9.110440988,9.070713635,9.070531188,9.228528362,12.89465374,11.46530915,10.03596456,9.74019945,9.444434336,9.148669222,9.08631434,9.072038944,9.229001016,0.134756851,0.132981421,0.220034173,0.223127901,0.224713517,0.225832165,0.222713551,0.179623318,0.164256142,-0.506831513,-0.113317874,-0.061581002,-0.05666986,-0.054339966,-0.052767409,-0.05729894,-0.206227689,-0.341021955,10/29/2008,NA,NA,NA,0
2008,304,10,30,18.96,9.38,0,0,22.81437105,10.44310068,0,0.040319199,0.765762155,0.444133316,0.321628838,0,0.321628838,0,0,11.04717621,12.29535976,17.96444682,9.329361996,9.821999533,10.31463707,10.13151664,9.9483962,9.765275766,9.555202792,9.387679381,9.413385607,11.75848033,11.2216009,10.68472147,10.3921579,10.09959432,9.807030747,9.572241719,9.389325747,9.413902004,14.18759867,12.62120227,11.05480587,10.65279916,10.25079244,9.848785729,9.589280645,9.390972113,9.414418402,0.128012666,0.130753102,0.217734664,0.221035951,0.222755828,0.223966912,0.220877793,0.180571924,0.165675932,-0.660161757,-0.125389307,-0.065571495,-0.059935499,-0.057234361,-0.055421952,-0.060191675,-0.200047079,-0.325286725,10/30/2008,NA,NA,NA,0
2008,305,10,31,19.05,11.53,0,0,22.61764463,10.22417356,0,0.041478265,0.775783764,0.448501711,0.327282053,0,0.327282053,0,0,13.19584484,13.41683907,18.06250164,11.10165756,11.21980445,11.33795134,11.04165277,10.7453542,10.44905563,10.07552284,9.754410916,9.659132356,12.81041027,12.20398147,11.59755267,11.22447732,10.85140197,10.47832662,10.08746669,9.755564688,9.659494432,14.51916298,13.18815849,11.857154,11.40730187,10.95744975,10.50759762,10.09941054,9.756718459,9.659856508,0.121367252,0.128664362,0.215470736,0.21894262,0.220785582,0.222084697,0.219052012,0.181398888,0.166974065,-0.861293353,-0.138027448,-0.069810566,-0.063437258,-0.060341654,-0.058270222,-0.063248183,-0.194822496,-0.311578499,10/31/2008,NA,NA,NA,0
2008,306,11,1,18.07,11.27,0,0,22.42288445,10.06160486,0,0.042570014,0.748448996,0.431397884,0.317051112,0,0.317051112,0,0,12.93451665,12.79831484,17.11383741,10.96171306,11.21477166,11.46783027,11.23856195,11.00929363,10.78002531,10.40192814,10.06279488,9.893341858,12.42892049,12.05952614,11.69013179,11.39511283,11.10009387,10.8050749,10.41214883,10.06378194,9.893651762,13.89612792,12.90428062,11.91243331,11.55166371,11.19089411,10.8301245,10.42236953,10.06476901,9.893961667,0.115107026,0.126761815,0.213303764,0.216911584,0.218864364,0.220245283,0.217283202,0.182124862,0.168167418,-1.112734418,-0.150780366,-0.074180469,-0.067075709,-0.06357294,-0.061229684,-0.066391446,-0.190357779,-0.29952128,11/1/2008,NA,NA,NA,0
2008,307,11,2,17.06,10.47,0,0,22.23018427,9.909410581,0,0.043597578,0.715903479,0.411519614,0.304383865,0,0.304383865,0,0,12.13319163,11.89478708,16.13542936,10.32718835,10.76070849,11.19422862,11.07158164,10.94893466,10.82628768,10.528214,10.24971173,10.06269351,11.7320357,11.56928433,11.40653295,11.22108734,11.03564172,10.8501961,10.53796847,10.25065353,10.06298933,13.13688306,12.37786017,11.61883728,11.37059303,11.12234878,10.87410452,10.54772295,10.25159533,10.06328515,0.109259962,0.125042247,0.211240625,0.214951534,0.217000835,0.218457183,0.215575697,0.182759749,0.16926575,-1.421214578,-0.163431616,-0.078647571,-0.07082883,-0.066910596,-0.064284641,-0.069606857,-0.186544202,-0.288864887,11/2/2008,NA,NA,NA,0
2008,308,11,3,15.44,8.69,0,0,22.03963765,9.781160737,0,0.04456728,0.668781678,0.383572093,0.285209586,0,0.285209586,0,0,10.35186979,10.19625578,14.56054968,8.854244546,9.616573249,10.37890195,10.43163154,10.48436113,10.53709072,10.41123864,10.27810852,10.12970584,10.33136792,10.46648005,10.60159219,10.58844609,10.57529999,10.56215389,10.42146362,10.2790955,10.13001597,11.80849129,11.31638685,10.82428242,10.74526063,10.66623885,10.58721706,10.43168861,10.28008249,10.1303261,0.103923978,0.123519111,0.209302452,0.213086019,0.215218675,0.216743772,0.213947402,0.183318449,0.170281047,-1.785776072,-0.175613748,-0.083137089,-0.074637413,-0.070302698,-0.067387497,-0.072849163,-0.183256886,-0.27937478,11/3/2008,NA,NA,NA,0
2008,309,11,4,15.25,7.86,0,0,21.85133791,9.62070623,0,0.045474901,0.645698521,0.369786691,0.27591183,0,0.27591183,0,0,9.520551139,9.687720957,14.38285269,8.133986952,9.011403723,9.888820494,10.01144019,10.13405988,10.25667957,10.24280196,10.2102498,10.11894465,9.840304973,9.99288899,10.14547301,10.19216475,10.2388565,10.28554825,10.25457876,10.21138629,10.11930189,11.54662299,10.97437426,10.40212552,10.37288932,10.34365313,10.31441693,10.26635557,10.21252279,10.11965912,0.098910393,0.12213832,0.207448643,0.211275266,0.213478711,0.215066677,0.21236339,0.18379635,0.17121342,-2.223610846,-0.187516913,-0.08771569,-0.078569974,-0.073815751,-0.070601479,-0.076178099,-0.180494954,-0.270953649,11/4/2008,NA,NA,NA,0
2008,310,11,5,8.01,-2.13,0,0,21.66537801,9.658700282,0,0.046369233,0.48415629,0.276880914,0.207275377,0,0.207275377,0,0,-0.470764337,1.074182597,7.314782899,-0.008469893,2.801651234,5.611772362,6.533913801,7.45605524,8.378196679,9.090110909,9.681180572,9.814348957,2.723442825,4.372703053,6.021963281,6.822746264,7.623529248,8.424312231,9.10892252,9.682995569,9.814919659,5.455355543,5.943754871,6.4321542,7.111578727,7.791003255,8.470427783,9.127734131,9.684810567,9.815490362,0.095210549,0.121167605,0.205893327,0.209740101,0.21200191,0.213644042,0.211011725,0.184270615,0.172115805,-2.622376234,-0.196408944,-0.091785533,-0.082097471,-0.07696298,-0.073473048,-0.079162608,-0.177798794,-0.263062068,11/5/2008,NA,NA,NA,0
2008,311,11,6,3.15,-3.59,0,0,21.48185046,9.551509664,0,0.047226613,0.422917149,0.242275081,0.180642068,0,0.180642068,0,0,-1.932076633,-2.084359296,2.57592964,-1.883533132,0.571296169,3.026125469,4.185433273,5.344741076,6.50404888,7.722143296,8.782536173,9.226846869,-0.301822333,1.48071463,3.263251594,4.352399386,5.441547178,6.530694969,7.733012345,8.783584647,9.227176653,1.279888466,2.390133092,3.500377719,4.519365499,5.538353279,6.557341059,7.743881394,8.78463312,9.227506437,0.092040841,0.120400359,0.204482709,0.208322408,0.210631278,0.21232146,0.209759035,0.184700716,0.172966196,-3.027119112,-0.203760593,-0.095667472,-0.085521781,-0.080027484,-0.076268654,-0.08205284,-0.175391622,-0.255850513,11/6/2008,NA,NA,NA,0
2008,312,11,7,6.13,-6.46,0,0,21.30084723,9.38060929,0,0.048031747,0.411901836,0.237199007,0.174702829,0,0.174702829,0,0,-4.80338575,-2.027904722,5.492931582,-4.235510762,-1.294958137,1.645594489,2.840086946,4.034579402,5.229071859,6.632435832,7.884127091,8.562696754,-0.623149557,0.781605609,2.186360774,3.220843703,4.255326632,5.289809561,6.657209806,7.88651642,8.563448504,2.989211649,2.858169355,2.72712706,3.601600461,4.476073861,5.350547262,6.68198378,7.888905748,8.564200255,0.08904851,0.119715698,0.203136559,0.206941664,0.209286309,0.211019259,0.208535066,0.185064991,0.173752082,-3.473135667,-0.210572687,-0.099549921,-0.089018779,-0.083175733,-0.079145592,-0.084997584,-0.173380656,-0.249374422,11/7/2008,NA,NA,NA,0
2008,313,11,8,10.97,0.24,0,0,21.12245969,9.093968065,0,0.048748036,0.481872372,0.281788353,0.200084019,0,0.200084019,0,0,1.895308313,3.743546319,10.23093161,0.976613147,2.377491622,3.778370097,4.362088012,4.945805927,5.529523843,6.50672537,7.42193014,8.116271135,3.900836071,4.058125823,4.215415575,4.669805945,5.124196315,5.578586686,6.526736249,7.423859642,8.11687836,6.825058994,5.738760023,4.652461052,4.977523878,5.302586703,5.627649529,6.546747127,7.425789145,8.117485585,0.085752577,0.11893072,0.201719073,0.205461778,0.207830234,0.209601485,0.20721937,0.185311406,0.174441224,-4.049984925,-0.218687006,-0.103835311,-0.09295342,-0.086749565,-0.082425084,-0.088302212,-0.172034605,-0.24384033,11/8/2008,NA,NA,NA,0
2008,314,11,9,11.62,4.13,0,0,20.94677847,8.87972124,0,0.049395076,0.462183604,0.295816025,0.166367579,0,0.166367579,0,0,5.784005556,6.014993827,10.87564302,4.113721733,4.758268371,5.402815008,5.656879205,5.910943402,6.165007599,6.764350129,7.355493764,7.930380517,5.899789714,5.7845856,5.669381487,5.844559801,6.019738114,6.194916428,6.776548094,7.35666963,7.930750646,7.685857694,6.81090283,5.935947965,6.032240396,6.128532827,6.224825258,6.788746059,7.357845496,7.931120776,0.083064931,0.118308571,0.2003197,0.203972712,0.206352506,0.208156008,0.205886046,0.185475041,0.175055846,-4.59890998,-0.225357754,-0.108274244,-0.097117457,-0.09056154,-0.085934594,-0.091805094,-0.17114705,-0.239015945,11/9/2008,NA,NA,NA,0
2008,315,11,10,6.23,-1.07,0.3,0,20.77389341,8.835333055,0.029966135,0.050030154,0.579202547,0.244283254,0.334919293,0,0.064885429,0.208863731,0.061170133,0.582705978,0.721437802,5.61631263,-0.05788101,1.679603504,3.417088017,4.103361197,4.789634376,5.475907556,6.335934385,7.135364917,7.708746588,1.707780082,2.694122362,3.680464642,4.288790895,4.897117148,5.505443402,6.347979587,7.136525791,7.709112073,3.473441174,3.708641221,3.943841267,4.474220594,5.004599921,5.534979247,6.360024788,7.137686665,7.709477557,0.082533694,0.118204468,0.199129905,0.202662235,0.205040792,0.206868462,0.204696875,0.185643175,0.175651992,-4.716841048,-0.226495221,-0.112218943,-0.100960916,-0.094109354,-0.089208789,-0.095066038,-0.170240305,-0.23443451,11/10/2008,NA,NA,NA,0.32995
2008,316,11,11,6.68,-1.71,0,0,20.60389347,8.679593921,0,0.050621284,0.277488424,0.238131564,0.03935686,0,0.03935686,0,0,-0.05859042,0.627878244,6.063142487,-0.70796295,1.01706231,2.742087569,3.464572365,4.18705716,4.909541956,5.874587398,6.770296811,7.408513034,1.439322196,2.250766149,3.062210101,3.689947991,4.317685881,4.94542377,5.889219817,6.771706712,7.408957003,3.586607343,3.484469988,3.382332633,3.915323617,4.448314601,4.981305585,5.903852235,6.773116614,7.409400972,0.08179654,0.118178255,0.198032446,0.201412901,0.203777041,0.205621285,0.203548952,0.185771841,0.176200696,-4.886041053,-0.22678261,-0.116002586,-0.104788471,-0.097680492,-0.092519753,-0.098341562,-0.169549954,-0.230301114,11/11/2008,NA,NA,NA,0
2008,317,11,12,8.41,0.51,0,0,20.43686661,8.485162397,0,0.051154261,0.280684597,0.248656608,0.032027989,0,0.032027989,0,0,2.160116362,2.604315153,7.761416518,0.993832234,2.183999392,3.374166551,3.887435185,4.40070382,4.913972454,5.738980381,6.523431557,7.163804453,2.958514489,3.312713826,3.666913162,4.093531947,4.520150731,4.946769515,5.752354124,6.524719877,7.1642102,4.923196745,4.441428259,3.959659774,4.299628708,4.639597642,4.979566576,5.765727868,6.526008196,7.164615948,0.081175601,0.118124875,0.196978493,0.200181243,0.202518043,0.204371482,0.202403483,0.185843571,0.176690412,-5.033762757,-0.227369057,-0.119772482,-0.108725087,-0.10139439,-0.09598156,-0.10174031,-0.169166419,-0.226678292,11/12/2008,NA,NA,NA,0
2008,318,11,13,13.06,2.65,0,0,20.27289976,8.261618073,0,0.051616049,0.300261094,0.271053238,0.029207856,0,0.029207856,0,0,4.298826324,6.000748529,12.31198815,2.960517441,3.926867264,4.893217086,5.111326136,5.329435185,5.547544235,6.044483598,6.545095642,7.086340882,5.771094443,5.541440357,5.311786271,5.405995394,5.500204517,5.59441364,6.063594555,6.546936176,7.086920619,8.581671445,7.15601345,5.730355456,5.700664652,5.670973849,5.641283045,6.082705513,6.54877671,7.087500357,0.080602422,0.118016864,0.195932146,0.198936809,0.201233881,0.203089224,0.20123276,0.185844181,0.177110948,-5.174499427,-0.228560691,-0.123652235,-0.112874414,-0.105350423,-0.099689709,-0.105353952,-0.169163158,-0.223616222,11/13/2008,NA,NA,NA,0
